,Hips_Xposition,Hips_Yposition,Hips_Zposition,Hips_Zrotation,Hips_Xrotation,Hips_Yrotation,LeftUpLeg_Zrotation,LeftUpLeg_Xrotation,LeftUpLeg_Yrotation,LeftLeg_Zrotation,LeftLeg_Xrotation,LeftLeg_Yrotation,LeftFoot_Zrotation,LeftFoot_Xrotation,LeftFoot_Yrotation,LeftToeBase_Zrotation,LeftToeBase_Xrotation,LeftToeBase_Yrotation,RightUpLeg_Zrotation,RightUpLeg_Xrotation,RightUpLeg_Yrotation,RightLeg_Zrotation,RightLeg_Xrotation,RightLeg_Yrotation,RightFoot_Zrotation,RightFoot_Xrotation,RightFoot_Yrotation,RightToeBase_Zrotation,RightToeBase_Xrotation,RightToeBase_Yrotation,Spine_Zrotation,Spine_Xrotation,Spine_Yrotation,Spine1_Zrotation,Spine1_Xrotation,Spine1_Yrotation,Neck_Zrotation,Neck_Xrotation,Neck_Yrotation,Head_Zrotation,Head_Xrotation,Head_Yrotation,LeftShoulder_Zrotation,LeftShoulder_Xrotation,LeftShoulder_Yrotation,LeftArm_Zrotation,LeftArm_Xrotation,LeftArm_Yrotation,LeftForeArm_Zrotation,LeftForeArm_Xrotation,LeftForeArm_Yrotation,LeftHand_Zrotation,LeftHand_Xrotation,LeftHand_Yrotation,LeftHandThumb_Zrotation,LeftHandThumb_Xrotation,LeftHandThumb_Yrotation,L_Wrist_End_Zrotation,L_Wrist_End_Xrotation,L_Wrist_End_Yrotation,RightShoulder_Zrotation,RightShoulder_Xrotation,RightShoulder_Yrotation,RightArm_Zrotation,RightArm_Xrotation,RightArm_Yrotation,RightForeArm_Zrotation,RightForeArm_Xrotation,RightForeArm_Yrotation,RightHand_Zrotation,RightHand_Xrotation,RightHand_Yrotation,RightHandThumb_Zrotation,RightHandThumb_Xrotation,RightHandThumb_Yrotation,R_Wrist_End_Zrotation,R_Wrist_End_Xrotation,R_Wrist_End_Yrotation
00:00:03.115422,-12.581216,34.741318,-4.748762,-5.207114,1.841441,-117.647358,9.872928,-1.483356,-11.23621,-0.0,17.143312,1e-06,-13.02449,-4.692511,9.172862,1e-06,-9.73474,0.0,-10.429088,-18.063275,-1.060684,-2e-06,56.949602,-0.0,-3.185477,-4.129526,-19.502335,-1e-06,-9.727557,1e-06,-9.059682,-19.217156,-4.714641,8.52955,28.554067,-3.256388,4.261386,21.583891,9.829333,-13.935941,-31.473187,6.200886,16.039002,5.604576,-17.964046,-65.815143,-21.311655,1.544901,-0.000315,-0.000233,-112.780036,43.967126,34.385481,-18.351818,1e-06,-0.0,-1e-06,-0.0,0.0,-1e-06,-3.763405,10.146051,-1.462336,72.304007,3.655604,-13.118489,0.000155,-0.000228,74.904929,-50.913948,-2.393757,0.111452,-1e-06,-1e-06,0.0,-1e-06,-0.0,-0.0
00:00:03.153884,-12.067821,35.086693,-6.200331,-0.332089,5.866893,-117.699978,17.769574,-4.113964,-10.981769,0.0,18.025296,1e-06,-13.818391,-2.636489,11.388615,-0.0,-10.688391,1e-06,-4.686113,-14.770795,-2.388234,-2e-06,45.601772,0.0,-2.186132,3.081818,-24.818211,-1e-06,-9.416408,1e-06,-10.477999,-18.842303,-7.207548,14.836721,26.517673,-3.88747,6.71889,21.549763,3.105223,-13.409841,-31.450354,-0.494896,18.436311,5.775912,-19.25013,-71.154657,-12.454952,0.457271,-0.000284,-0.000258,-106.348135,42.475413,38.233582,-17.807538,-0.0,-2e-06,-2e-06,1e-06,-3e-06,-3e-06,-3.530875,11.127042,-4.666098,73.538215,3.98606,-15.011893,0.000154,-0.00013,71.823278,-50.808667,-2.922983,0.367574,-1e-06,-1e-06,-0.0,-0.0,1e-06,-0.0
00:00:03.192346,-11.50258,35.346569,-7.839659,3.084145,9.324606,-120.364039,25.090529,-4.721447,-8.453519,-0.0,19.436271,-1e-06,-14.897995,0.209604,13.061574,0.0,-12.047257,-2e-06,1.189406,-10.516999,-5.257354,1e-06,35.228845,0.0,8.533145,3.593803,-25.452726,2e-06,-12.028578,-1e-06,-11.341095,-18.249763,-8.236054,18.475621,24.651775,-3.50905,9.845793,23.34782,-4.049401,-12.926574,-32.48733,-8.826597,19.670718,6.989615,-19.691763,-74.732624,-5.464914,1.148901,-0.000238,-0.000171,-98.040617,44.126393,38.836302,-18.544558,1e-06,3e-06,1e-06,-1e-06,2e-06,2e-06,-3.461464,12.176574,-6.16539,75.147258,5.522508,-15.906751,0.000118,-0.000225,67.056455,-50.461991,-3.224583,0.707951,1e-06,-3e-06,1e-06,1e-06,-2e-06,1e-06
00:00:03.230808,-10.89692,35.34623,-9.450229,5.018073,10.377156,-125.978154,28.890826,-4.577916,-6.170688,-0.0,24.007562,0.0,-15.255115,1.481947,18.265719,-0.0,-12.17956,-0.0,4.215218,-6.631955,-9.552404,-1e-06,28.314718,-3e-06,12.449321,0.899264,-16.560584,0.0,-13.702412,3e-06,-12.245544,-18.180097,-7.957246,18.499793,23.051303,-2.180612,12.704509,25.931045,-9.660865,-11.176676,-33.090132,-15.677782,19.906139,9.260327,-18.691101,-76.807267,-0.436507,3.516306,-0.000212,-0.000622,-89.674879,44.666681,38.317833,-18.101268,-0.0,1e-06,3e-06,-1e-06,2e-06,1e-06,-3.072122,11.942332,-6.751079,75.789801,9.413092,-15.192388,9.9e-05,-0.00023,60.765277,-50.306027,-2.599451,1.254317,-2e-06,4e-06,1e-06,-1e-06,4e-06,-0.0
00:00:03.269270,-10.064925,35.067028,-11.042368,7.59806,10.385036,-135.932717,32.025408,-4.80109,-2.353141,-2e-06,33.036054,-4e-06,-16.550701,2.065211,25.777269,-2e-06,-12.785557,0.0,7.84515,-4.610965,-7.946006,1e-06,23.798242,-1e-06,10.332773,-2.028236,-5.440529,-0.0,-11.479642,-4e-06,-11.594215,-19.036772,-6.061953,16.679699,21.191038,-0.234165,14.83221,27.114774,-14.435115,-9.478736,-30.840336,-17.10019,18.911214,13.051569,-16.044464,-77.06191,3.020403,7.184393,-0.000181,-0.000232,-82.595715,44.985767,35.618347,-17.322369,0.0,1e-06,2e-06,-1e-06,0.0,2e-06,-2.575347,11.1035,-7.020709,75.472477,12.628566,-11.892291,6.1e-05,-0.000221,54.045866,-49.614583,-3.967068,0.250658,-1e-06,-0.0,1e-06,-0.0,1e-06,1e-06
00:00:03.307732,-9.252644,34.65699,-12.21038,10.087931,10.387151,-148.326164,33.603885,-5.66046,0.005749,5e-06,46.383972,-2e-06,-10.080759,6.485522,30.991007,-0.0,-11.128646,1e-06,12.172355,-3.462225,-2.024813,1e-06,22.380998,-3e-06,6.381939,-5.345643,-0.585188,0.0,-10.32833,-1e-06,-9.183409,-20.340636,-3.592705,15.370883,21.70428,0.53589,13.241815,27.053186,-13.469464,-9.030497,-28.805694,-16.915078,16.30756,17.712689,-10.949937,-77.502116,6.174462,9.384696,-0.000145,-0.000228,-75.815243,43.929468,35.575033,-16.265132,-1e-06,1e-06,-2e-06,-1e-06,2e-06,-3e-06,-2.07605,9.729835,-4.194599,73.82843,5.865668,-9.851511,0.000113,-0.000141,55.647262,-51.209657,-7.831381,-2.055105,-2e-06,2e-06,3e-06,-0.0,-2e-06,3e-06
00:00:03.346194,-8.600241,34.174446,-12.99635,12.162106,10.759717,-160.175026,34.006265,-7.215805,-0.141898,-0.0,62.489469,-5e-06,-7.219615,5.6433,16.640132,1e-06,-12.036186,-1e-06,16.53486,-2.529794,8.702529,1e-06,24.60902,2e-06,4.503341,-8.9735,-0.980545,-2e-06,-9.998173,2e-06,-6.125213,-20.684027,-1.11239,14.444557,23.875911,0.44404,10.648534,26.186541,-9.511242,-9.256239,-29.973633,-14.958965,15.265944,20.747885,-6.295987,-80.644535,12.059776,10.048565,-0.000148,-0.000136,-68.188586,41.650207,32.359107,-13.246969,-3e-06,-1e-06,-1e-06,-1e-06,0.0,-0.0,-1.560005,8.854597,-1.749622,72.408413,-3.980036,-6.747465,0.000128,-0.000232,65.39301,-52.979059,-9.724131,-4.105854,-0.0,1e-06,-1e-06,3e-06,-1e-06,-1e-06
00:00:03.384656,-8.404275,33.934692,-13.503015,13.440773,10.841662,-167.53883,31.129953,-12.149956,-2.216593,1e-06,75.479116,-0.0,-8.50757,4.071283,7.61212,0.0,-13.618562,2e-06,17.677902,-3.185211,10.464143,-0.0,29.204577,2e-06,5.95181,-10.262651,4.787899,1e-06,-10.941627,0.0,-4.154346,-20.625484,-0.784918,14.206885,26.696653,-1.514804,8.5622,24.827371,-5.289999,-10.603347,-31.214204,-11.26409,14.877182,20.697439,-4.264154,-84.138143,25.109044,9.693877,-0.000105,-0.000135,-57.591383,33.963061,21.382956,-6.207911,1e-06,-0.0,-1e-06,1e-06,0.0,-0.0,-1.742199,7.981093,0.178501,71.259855,-8.58999,-2.028621,0.00016,-0.000229,76.847025,-53.020433,-6.797479,-4.535054,2e-06,-2e-06,-1e-06,-1e-06,-1e-06,-1e-06
00:00:03.423118,-8.59177,33.95512,-13.985785,13.029533,10.44675,-170.480306,26.013462,-19.236178,-2.326451,-6e-06,82.185071,3e-06,-6.496079,-0.496425,13.699655,-2e-06,-12.971911,4e-06,15.307641,-1.926718,5.725956,1e-06,28.552843,-0.0,6.355931,-10.588863,11.927214,-1e-06,-12.442054,1e-06,-4.33031,-20.534749,-2.383776,14.55577,28.50242,-3.96837,7.453307,24.966766,-1.916476,-12.588523,-32.52712,-7.682915,15.521984,19.065659,-6.176653,-88.055092,42.541816,10.043708,-6.3e-05,-0.000222,-50.865266,22.202015,19.073918,-0.343696,0.0,-2e-06,-1e-06,1e-06,-2e-06,0.0,-2.564142,6.146519,2.273412,69.986018,-10.449896,0.395387,0.000199,-0.000253,88.058398,-52.643068,-4.98931,-3.236203,0.0,2e-06,-1e-06,1e-06,2e-06,1e-06
00:00:03.461580,-8.7371,34.1464,-14.542572,13.419066,9.57019,-173.305095,24.309229,-24.795516,0.874236,-5e-06,80.40483,-8e-06,-5.024847,-3.085294,17.518429,-1e-06,-11.331153,3e-06,15.069551,-0.09176,7.441404,0.0,25.769373,-1e-06,6.65533,-9.670941,12.723297,-2e-06,-13.241753,2e-06,-4.429776,-19.554861,-3.234679,15.547134,27.772657,-4.655104,7.212365,24.822091,-0.167856,-13.824408,-32.356088,-3.407342,17.258003,18.33398,-8.721212,-91.32107,55.760838,10.062746,-6.4e-05,-0.000224,-50.178026,8.226776,32.56891,8.178709,0.0,-1e-06,-0.0,-0.0,0.0,-0.0,-2.161949,4.619169,1.990897,66.96062,-8.797994,2.296667,0.000233,-0.000172,97.940268,-51.9726,-0.354551,-1.453506,1e-06,0.0,-2e-06,-0.0,-1e-06,0.0
00:00:03.500042,-9.132099,34.424232,-15.145806,12.561946,7.600903,-178.732308,23.247362,-26.722658,5.069059,1e-06,70.303595,1e-06,-9.465487,-2.254446,14.608615,1e-06,-12.034656,1e-06,12.877893,1.102858,11.225994,-0.0,23.101547,1e-06,6.282439,-8.337401,14.480981,0.0,-13.777098,0.0,-4.045256,-19.268254,-2.134029,15.880489,26.616942,-3.347078,6.470603,24.662594,1.802421,-16.513224,-32.440499,0.295641,17.841998,18.708487,-10.185963,-94.063084,59.791155,10.939761,-6.6e-05,-0.000224,-50.360378,4.895488,33.279526,12.533897,0.0,-0.0,-1e-06,0.0,0.0,-1e-06,-3.227607,5.00818,0.71142,65.050804,-5.199331,6.133786,0.000255,-0.000165,104.607694,-51.147277,5.026286,1.491656,-2e-06,-2e-06,1e-06,1e-06,-3e-06,3e-06
00:00:03.538504,-9.703039,34.696201,-15.869167,10.478517,5.779279,-185.259155,21.759002,-24.67114,6.145507,-2e-06,54.409775,0.0,-13.806507,0.400179,11.558462,1e-06,-12.456773,-1e-06,8.991806,1.993526,14.987646,0.0,20.859715,1e-06,5.40303,-7.498942,17.289917,-0.0,-14.446171,0.0,-2.777907,-19.859142,0.211475,14.712663,26.123906,-1.701775,4.164756,25.120855,6.034088,-18.845144,-32.546118,2.992873,17.550233,19.46859,-10.189581,-95.408426,61.076836,11.824463,-6.1e-05,-0.000225,-50.484414,3.511274,33.475997,13.000977,-0.0,-0.0,-0.0,-0.0,-1e-06,-0.0,-5.131933,5.479867,1.053362,64.412673,-0.686353,8.167052,0.000265,-0.000153,109.428332,-50.348558,10.617144,4.173804,2e-06,-1e-06,-3e-06,0.0,-2e-06,-1e-06
00:00:03.576966,-10.476241,34.876202,-16.810009,7.273696,4.906988,-191.550702,18.535702,-19.520416,2.635494,1e-06,37.102175,-1e-06,-16.336696,5.431847,12.080343,0.0,-11.795192,-0.0,4.076237,2.331003,19.492926,-0.0,20.559397,-0.0,4.248336,-8.301,18.320826,1e-06,-15.313352,-1e-06,0.209007,-20.604691,3.769718,10.567757,25.72699,-0.502546,1.188768,26.121715,10.826946,-19.37935,-32.187564,5.789691,17.238658,20.336077,-9.544589,-96.323583,61.255841,12.59059,-6.5e-05,-0.000127,-49.723658,2.415384,33.484326,13.140099,-0.0,-0.0,-0.0,-0.0,-1e-06,-0.0,-6.871492,5.950818,2.876925,64.984134,5.603889,7.937686,0.000295,-0.000237,111.810825,-50.723966,14.339489,6.652622,-1e-06,1e-06,-2e-06,-2e-06,-0.0,-3e-06
00:00:03.615428,-11.485632,34.895744,-17.923281,2.372971,5.194168,-197.927162,12.036998,-14.084888,-4.425522,0.0,26.783135,-0.0,-19.923607,7.182275,16.701394,-0.0,-15.181916,0.0,-2.246588,0.425751,25.036436,-0.0,24.865061,-0.0,3.501952,-11.5678,18.494631,0.0,-15.038238,1e-06,3.576593,-20.460849,7.678689,4.322311,24.482475,0.568168,-3.22806,27.715728,17.193072,-19.30609,-32.603676,6.792498,15.513602,20.723569,-7.780137,-98.504169,59.119235,15.212592,-6.7e-05,-0.000128,-47.435681,1.60938,33.702097,11.347264,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-9.062856,6.349799,5.007808,67.644541,13.759198,7.19133,0.000277,-0.00015,110.236624,-50.948662,16.376755,8.143405,0.0,0.0,-3e-06,1e-06,-2e-06,-3e-06
00:00:03.653890,-12.608078,34.840122,-19.278231,-4.430463,8.810756,-203.272495,2.170976,-7.335665,-4.943824,-0.0,22.283784,-0.0,-20.962247,2.347262,20.647162,-0.0,-14.239011,0.0,-10.511125,-1.629386,27.831868,-0.0,33.239758,-0.0,4.400089,-14.969499,14.802227,0.0,-13.790808,-1e-06,7.39405,-18.486983,12.366811,-6.368272,23.592085,1.475461,-7.025618,28.701592,23.128011,-17.612167,-33.055144,8.450252,13.278153,21.857165,-4.846257,-96.676055,54.82404,14.829592,-7.2e-05,-0.000133,-43.632013,0.789651,31.258258,10.080715,0.0,-1e-06,-0.0,0.0,-0.0,0.0,-9.881031,6.245409,6.269297,72.412388,21.767314,5.63516,0.000274,-0.000258,104.367838,-50.876604,18.05317,11.129453,0.0,-1e-06,-0.0,-2e-06,0.0,-3e-06
00:00:03.692352,-13.599314,34.776997,-20.431442,-11.345104,13.386635,-205.240027,-6.716579,-1.999292,3.603658,-1e-06,16.797885,0.0,-19.401186,5.108366,15.54472,-0.0,-15.182341,0.0,-18.638919,-4.333523,24.733952,-0.0,43.639994,-0.0,4.1229,-16.026904,7.268808,-0.0,-15.408608,-0.0,9.005561,-16.919362,14.992006,-15.821945,24.242846,2.114932,-10.685298,28.387598,29.58478,-15.530764,-33.0232,7.55049,9.497435,21.020332,-1.887657,-91.704866,46.896004,12.889021,-8.1e-05,-0.000143,-38.380732,4.500688,28.839244,8.275549,-0.0,0.0,0.0,-0.0,0.0,-0.0,-9.815898,6.537717,6.469356,77.134774,26.001688,4.25688,0.000235,-0.000172,95.775809,-50.172323,17.184401,11.793959,-2e-06,0.0,-1e-06,-2e-06,-0.0,-1e-06
00:00:03.730814,-14.272595,34.648136,-21.204252,-15.463251,15.901515,-203.702578,-11.826391,-0.036925,8.335127,-0.0,15.576024,-1e-06,-18.966785,6.900817,9.480802,-0.0,-15.600355,-1e-06,-22.838732,-5.662872,19.742834,0.0,51.518983,-0.0,5.640378,-15.888693,-0.356911,0.0,-15.4944,1e-06,10.916072,-17.709881,16.121417,-22.570982,27.534159,2.499292,-11.902856,26.479124,32.357133,-13.283546,-31.633775,6.696322,6.582252,18.315431,-0.184004,-84.19398,36.11482,9.051397,2e-06,-9.7e-05,-33.09854,8.401247,29.964419,8.063496,-2e-06,-0.0,-0.0,-1e-06,1e-06,-1e-06,-8.908685,7.544933,6.383429,80.537697,25.302251,2.717691,0.000207,-0.000331,89.006019,-49.4567,12.979611,7.119402,0.0,-1e-06,-0.0,3e-06,-0.0,-0.0
00:00:03.769276,-14.727639,34.431572,-21.676651,-16.989846,16.289544,-199.282845,-13.879671,-0.79291,6.907521,-1e-06,18.83148,1e-06,-16.816213,4.813231,6.840192,0.0,-14.78696,1e-06,-23.838649,-4.872038,11.928691,1e-06,55.433624,1e-06,6.220251,-16.655445,-9.30661,0.0,-15.660154,0.0,11.39521,-18.819159,15.159924,-24.241513,29.563661,1.694085,-11.919057,24.977956,32.637516,-11.988836,-29.541634,6.188717,5.753461,16.504295,-0.576228,-77.878828,24.664032,5.165261,-4e-06,-0.000105,-30.586161,18.514976,24.751706,4.841195,1e-06,3e-06,-1e-06,1e-06,3e-06,0.0,-9.540719,9.258247,6.26038,83.025341,23.22166,-0.321883,0.000205,-0.000397,89.412627,-51.314935,7.863019,3.941989,0.0,2e-06,1e-06,-1e-06,3e-06,-1e-06
00:00:03.807738,-14.875409,34.323612,-21.833141,-17.319017,15.554697,-193.592683,-14.629939,-1.577065,0.629432,-0.0,20.882887,2e-06,-15.860423,3.107863,7.81677,1e-06,-14.316914,1e-06,-24.106565,-1.238448,3.912088,-0.0,53.191666,-0.0,4.605631,-18.58685,-14.833994,0.0,-14.707754,2e-06,9.700099,-19.210196,13.009396,-22.897384,29.715944,0.512202,-10.429768,24.969302,30.077237,-11.079086,-29.335055,6.946141,6.667122,14.612758,-3.615229,-73.731947,12.22674,5.447423,1e-06,-0.000202,-36.05118,21.87986,20.820655,3.810935,1e-06,1e-06,-3e-06,3e-06,1e-06,-3e-06,-10.049494,10.692285,4.245965,83.355007,22.409052,-2.257738,0.000226,-0.000164,94.062893,-50.60368,9.339134,4.646248,-1e-06,-1e-06,-0.0,1e-06,2e-06,0.0
00:00:03.846200,-14.578604,34.424461,-21.555264,-15.784861,13.542343,-190.312279,-12.308942,-3.484673,-2.60126,-0.0,21.794005,-1e-06,-15.552942,3.665446,7.227869,-0.0,-13.774151,1e-06,-21.739046,2.735767,1.365223,-0.0,45.942561,0.0,7.042654,-21.23143,-12.825301,-1e-06,-12.399477,3e-06,8.098729,-18.828671,11.83902,-20.811564,28.794923,0.164297,-7.400494,25.711325,25.37321,-10.812195,-31.097715,8.354123,7.939204,12.941552,-6.82021,-69.879358,3.386909,6.889904,-6.7e-05,-0.000129,-45.794485,26.232593,21.311268,2.548933,-0.0,0.0,0.0,-0.0,0.0,-1e-06,-8.672,10.953087,1.682991,81.284866,22.124719,-1.748873,0.000234,-0.000172,97.480678,-49.706948,11.033957,4.725895,3e-06,-0.0,1e-06,1e-06,1e-06,-0.0
00:00:03.884662,-13.906715,34.558746,-20.976988,-11.027442,9.943865,-190.51489,-5.684926,-8.336485,-2.236993,1e-06,25.079545,-0.0,-16.768521,3.070549,5.200597,1e-06,-13.426881,1e-06,-14.858443,4.164215,0.294414,0.0,37.090082,-1e-06,5.396935,-21.694008,-12.526776,0.0,-10.610913,2e-06,7.338562,-17.850734,11.3744,-16.048983,26.100636,-0.063245,-4.978933,25.782356,22.083706,-11.179312,-32.080589,8.627035,9.238805,12.595156,-8.347809,-68.0831,-2.39137,6.778866,-0.000111,-0.000138,-55.468728,29.707105,23.7538,1.752904,-2e-06,-1e-06,4e-06,-2e-06,-2e-06,0.0,-7.537541,9.893411,1.331505,79.413913,20.302268,-1.636071,0.000247,-0.00016,99.504074,-49.542856,10.094242,4.256097,1e-06,-1e-06,-1e-06,-0.0,-1e-06,-1e-06
00:00:03.923124,-13.232763,34.532085,-20.289587,-4.744656,5.171599,-190.241983,2.631965,-16.058529,-2.17522,-0.0,31.693082,0.0,-19.442106,0.875095,3.672317,-0.0,-13.127348,-0.0,-6.176739,3.48057,-3.421758,-0.0,29.653133,1e-06,1.929796,-19.942691,-13.369199,-0.0,-8.910275,-1e-06,5.718026,-17.063979,9.367925,-7.99104,22.212482,-1.188357,-3.722275,24.823221,20.535199,-12.286374,-32.015958,8.286355,11.146584,12.55269,-8.708856,-70.483925,-4.211429,6.589689,-9.2e-05,-0.000225,-62.413463,34.397546,24.742253,-0.74008,1e-06,-2e-06,3e-06,1e-06,-1e-06,1e-06,-8.0427,8.792438,2.19358,76.873076,18.888318,-1.011382,0.000243,-0.000171,100.801455,-49.669235,9.520796,4.227667,-2e-06,1e-06,-1e-06,-3e-06,1e-06,0.0
00:00:03.961586,-12.630263,34.425026,-19.694439,1.32747,1.503222,-189.123485,10.265908,-23.022319,-1.767181,-1e-06,39.322424,1e-06,-14.688967,-3.376413,3.770072,-0.0,-12.853774,-0.0,1.934922,1.922715,-3.826682,0.0,25.932148,-0.0,2.534837,-17.8641,-13.701781,-0.0,-9.583199,1e-06,3.329581,-15.958114,6.446249,0.240048,18.952542,-2.403858,-1.95509,23.766345,18.319845,-13.886341,-32.48605,9.696792,13.082336,13.098734,-8.994584,-73.319957,-1.796459,6.961774,-0.000128,-0.000231,-65.009563,39.158738,22.398007,-3.92193,0.0,0.0,3e-06,-0.0,-1e-06,3e-06,-7.177308,7.636351,3.02126,72.054165,18.91944,0.745432,0.000249,-0.00017,101.071486,-50.014781,10.666739,4.852671,0.0,0.0,1e-06,1e-06,1e-06,0.0
00:00:04.000048,-12.196992,34.379337,-19.37925,5.167084,-1.022751,-188.494534,14.798235,-27.492782,-1.398718,2e-06,45.373336,1e-06,-9.45196,-6.118397,8.89505,0.0,-12.176175,-0.0,6.771822,1.317622,-5.272135,-0.0,22.315748,-0.0,2.755576,-16.062891,-12.390276,-1e-06,-10.095057,-2e-06,-0.076369,-17.207676,3.599977,7.630476,19.83296,-2.801623,-0.139424,22.167428,16.228757,-15.715244,-32.811641,11.636888,14.453196,13.333544,-10.315133,-75.623137,2.688193,7.749957,-0.000133,-0.000139,-63.089549,37.094662,23.714308,-3.670489,-1e-06,1e-06,-1e-06,0.0,1e-06,-3e-06,-4.946982,5.902756,2.542651,66.078467,20.262019,4.473148,0.000241,-0.000161,98.638798,-50.092344,9.895603,4.500852,-1e-06,1e-06,1e-06,0.0,-1e-06,0.0
00:00:04.038510,-11.983369,34.356541,-19.37505,6.667344,-2.170654,-189.268777,16.278485,-28.720481,-0.383744,0.0,48.917634,1e-06,-6.875992,-7.277538,12.589055,0.0,-11.695831,0.0,8.326342,1.527239,-6.866452,-0.0,20.24297,-0.0,3.340168,-15.09521,-9.473134,1e-06,-10.792211,3e-06,-3.239624,-18.956389,1.648941,12.561906,22.676682,-2.811938,0.802394,19.848082,15.443949,-16.450606,-32.263324,13.529547,15.260946,13.701862,-10.264849,-77.779619,10.74324,7.29624,-0.000106,-0.000133,-56.886385,33.14087,22.631569,-2.577694,1e-06,-3e-06,1e-06,1e-06,-3e-06,2e-06,-3.919484,4.543382,1.929494,63.727762,22.136119,7.933007,0.000228,-0.000151,94.165366,-50.456107,9.291193,4.963507,-2e-06,-1e-06,-1e-06,-3e-06,-1e-06,-1e-06
00:00:04.076972,-12.012017,34.350941,-19.628754,6.821293,-2.739909,-191.489449,15.775434,-27.755923,1.658807,1e-06,50.099325,-1e-06,-6.391779,-7.829198,14.096424,-0.0,-11.773849,-0.0,8.21113,2.009517,-5.971037,-0.0,19.244731,-1e-06,3.361505,-14.809435,-8.180395,0.0,-10.945563,4e-06,-3.807532,-20.26879,2.061502,13.750559,24.593951,-2.182484,0.614989,18.752493,16.179822,-16.500292,-32.438293,13.864668,15.865158,14.79425,-10.121714,-80.599804,20.154444,6.545174,-6.5e-05,-0.000128,-49.405501,27.730256,22.672514,-0.377868,2e-06,1e-06,3e-06,3e-06,-1e-06,-0.0,-4.148775,5.650356,1.855121,65.595955,23.074708,9.821147,0.000209,-0.00036,89.184546,-49.172441,9.590653,3.96928,2e-06,0.0,-0.0,5e-06,-1e-06,-0.0
00:00:04.115434,-12.26676,34.40102,-20.217243,6.311622,-3.104218,-194.194313,13.825542,-25.053211,5.884844,-2e-06,48.001596,1e-06,-8.088187,-7.886005,15.77649,0.0,-13.960074,-0.0,7.096458,3.31704,-3.353343,0.0,17.517929,-1e-06,3.719123,-14.251463,-8.162114,0.0,-11.07444,3e-06,-2.478923,-20.863591,3.523596,12.644103,24.30594,-1.389391,-0.410205,19.40907,17.829814,-16.439936,-32.688903,13.593042,15.51228,16.7897,-8.903428,-84.490396,30.276282,6.628955,-7.5e-05,-0.000137,-42.67938,18.090159,23.648529,3.871709,1e-06,1e-06,0.0,-0.0,-0.0,0.0,-4.935222,6.53533,1.939778,68.560701,25.77843,9.716348,0.000172,-0.000227,80.123119,-45.08838,10.489004,2.266052,-0.0,-1e-06,-0.0,-1e-06,-2e-06,-0.0
00:00:04.153896,-12.800973,34.501816,-21.14188,4.277861,-3.063066,-195.656288,8.416063,-21.086392,11.316527,0.0,41.980631,0.0,-5.231808,-12.633457,28.979775,-0.0,-12.529682,-1e-06,3.818477,5.156279,-2.039008,-0.0,15.343955,2e-06,4.221643,-13.771298,-8.2199,-1e-06,-11.011454,3e-06,-0.215351,-21.026807,4.949631,8.899112,22.239034,-1.240037,-2.087975,21.838946,20.123984,-16.210827,-32.944376,13.76924,14.757901,19.195763,-6.800872,-89.811995,40.925363,7.669155,-1e-06,-0.000201,-35.783364,8.058899,22.142481,6.415603,0.0,-1e-06,-0.0,-0.0,-1e-06,-0.0,-5.363935,6.768898,2.685512,71.637879,28.303928,8.567146,0.000123,-0.00023,65.685376,-36.845753,8.724393,-2.809738,-2e-06,0.0,1e-06,-1e-06,-2e-06,3e-06
00:00:04.192358,-13.560233,34.61681,-22.24486,-0.040225,-2.160637,-196.592939,0.418651,-15.33979,14.459224,0.0,31.907505,0.0,1.528997,-12.140161,35.119467,0.0,-8.68418,-2e-06,-2.353163,5.362288,-1.824883,0.0,17.004914,0.0,4.286953,-14.482277,-8.380949,-0.0,-10.773899,2e-06,1.37712,-21.568598,6.614347,4.058907,20.628481,-0.577892,-4.670015,24.476809,22.941311,-16.026593,-32.659967,13.355133,13.511902,20.973421,-5.179203,-95.200427,46.091711,10.031657,0.0,-9.8e-05,-31.128898,-6.576205,21.739743,9.8761,-1e-06,-1e-06,0.0,0.0,-1e-06,-0.0,-5.447239,7.084726,3.548074,74.84746,26.69309,7.421565,6.8e-05,-0.000126,47.659335,-25.38241,4.528318,-11.120614,1e-06,0.0,-1e-06,1e-06,2e-06,-1e-06
00:00:04.230820,-14.454254,34.651176,-23.308163,-3.92793,-0.359352,-196.202867,-6.393254,-9.540535,12.146046,-0.0,24.52141,-0.0,-1.277994,-12.567295,32.999567,-0.0,-11.552674,1e-06,-8.822637,2.746912,-3.003256,-1e-06,26.268769,-0.0,6.704232,-14.896455,-7.91747,-0.0,-12.849081,1e-06,4.040002,-21.036662,9.089671,-1.151901,19.850917,0.083663,-7.209088,26.090472,25.239,-16.578894,-32.051496,11.981434,11.713225,21.834795,-3.575936,-95.573341,38.399361,10.446368,2e-06,-0.0001,-26.834927,-20.034031,22.658714,11.377755,0.0,-0.0,-1e-06,-0.0,-1e-06,-0.0,-5.177631,7.075374,3.830623,78.877381,16.464904,4.387609,0.0,-0.000102,31.205615,-15.866343,-0.701388,-18.137678,1e-06,0.0,0.0,0.0,-0.0,-1e-06
